time,pm_1,pm_25,pm_10,pm_4
2024-05-27 12:02:55,1.05,2.59,3.73,1.44
2024-05-27 12:02:57,1.05,2.54,3.67,1.43
2024-05-27 12:03:00,1.04,2.49,3.62,1.42
2024-05-27 12:03:02,1.01,2.24,3.82,1.38
2024-05-27 12:03:04,1.0,2.44,3.46,1.33
2024-05-27 12:03:07,1.0,2.14,3.6,1.27
2024-05-27 12:03:09,1.0,2.23,3.61,1.2
2024-05-27 12:03:12,1.0,2.5,3.33,1.16
2024-05-27 12:03:14,1.0,2.36,3.78,1.23
2024-05-27 12:03:16,1.0,2.69,3.78,1.38
2024-05-27 12:03:19,1.07,2.66,3.85,1.47
2024-05-27 12:03:21,1.12,2.58,3.86,1.56
2024-05-27 12:03:24,1.18,2.49,3.87,1.64
2024-05-27 12:03:26,1.25,3.02,4.02,1.74
2024-05-27 12:03:28,1.3,2.91,3.99,1.81
2024-05-27 12:03:31,1.34,2.71,4.37,1.87
2024-05-27 12:03:33,1.36,2.86,4.05,1.9
2024-05-27 12:03:36,1.33,2.67,4.33,1.87
2024-05-27 12:03:38,1.25,3.05,4.08,1.76
2024-05-27 12:03:40,1.22,2.8,4.28,1.72
2024-05-27 12:03:43,1.19,2.57,4.0,1.67
2024-05-27 12:03:45,1.12,2.54,3.85,1.57
2024-05-27 12:03:48,1.07,2.66,3.89,1.5
2024-05-27 12:03:50,1.02,2.28,3.94,1.43
2024-05-27 12:03:52,1.0,2.61,3.72,1.4
2024-05-27 12:03:55,1.0,2.2,3.73,1.33
2024-05-27 12:03:57,1.0,2.53,3.53,1.3
2024-05-27 12:04:00,1.0,2.34,3.8,1.26
2024-05-27 12:04:02,1.0,2.27,3.71,1.25
2024-05-27 12:04:04,1.0,2.29,3.74,1.26
2024-05-27 12:04:07,1.0,2.2,3.63,1.24
2024-05-27 12:04:09,1.0,2.23,3.66,1.24
2024-05-27 12:04:12,1.0,2.3,3.75,1.26
2024-05-27 12:04:14,1.0,2.57,3.46,1.21
2024-05-27 12:04:16,1.0,2.47,3.45,1.28
2024-05-27 12:04:19,1.0,2.66,3.68,1.32
2024-05-27 12:04:21,1.0,2.6,3.6,1.3
2024-05-27 12:04:24,1.0,2.37,3.82,1.26
2024-05-27 12:04:26,1.0,2.3,3.64,1.16
2024-05-27 12:04:28,1.0,2.01,3.29,1.1
2024-05-27 12:04:31,1.0,2.02,3.29,1.1
2024-05-27 12:04:33,1.0,2.46,3.22,1.09
2024-05-27 12:04:36,1.0,2.0,3.26,1.1
2024-05-27 12:04:38,1.0,2.38,3.61,1.07
2024-05-27 12:04:40,1.0,2.09,3.36,1.11
2024-05-27 12:04:43,1.0,2.55,3.52,1.28
2024-05-27 12:04:45,1.0,2.3,3.82,1.32
2024-05-27 12:04:48,1.0,2.4,3.44,1.34
2024-05-27 12:04:50,1.04,2.43,3.58,1.44
2024-05-27 12:04:52,1.07,2.7,3.91,1.49
2024-05-27 12:04:55,1.14,2.7,4.0,1.57
2024-05-27 12:04:57,1.15,2.83,4.17,1.6
2024-05-27 12:05:00,1.1,2.4,3.64,1.52
2024-05-27 12:05:02,1.08,2.76,3.97,1.49
2024-05-27 12:05:04,1.08,2.78,4.0,1.5
