time,pm_1,pm_25,pm_10,pm_4
2024-05-24 20:49:58,809,1002,1097,855
2024-05-24 20:50:00,822,1005,1114,869
2024-05-24 20:50:03,832,986,1107,880
2024-05-24 20:50:05,831,1028,1097,879
2024-05-24 20:50:08,835,1010,1084,883
2024-05-24 20:50:10,833,992,1114,881
2024-05-24 20:50:12,827,995,1109,874
2024-05-24 20:50:15,820,992,1099,867
2024-05-24 20:50:17,802,952,1090,849
2024-05-24 20:50:19,789,949,1073,835
2024-05-24 20:50:22,759,906,1045,802
2024-05-24 20:50:24,739,900,1017,781
2024-05-24 20:50:27,727,909,1014,769
2024-05-24 20:50:29,719,895,991,761
2024-05-24 20:50:31,709,865,1000,750
2024-05-24 20:50:34,693,840,957,733
2024-05-24 20:50:36,688,848,959,728
2024-05-24 20:50:39,680,838,941,720
2024-05-24 20:50:41,672,822,916,711
2024-05-24 20:50:43,681,844,948,720
2024-05-24 20:50:46,695,853,972,735
2024-05-24 20:50:48,699,885,958,739
2024-05-24 20:50:51,695,851,970,735
2024-05-24 20:50:53,694,847,965,734
2024-05-24 20:50:55,703,865,993,743
2024-05-24 20:50:58,715,863,1005,756
2024-05-24 20:51:00,718,885,980,759
2024-05-24 20:51:03,736,929,993,779
2024-05-24 20:51:05,751,896,1027,794
2024-05-24 20:51:07,768,926,1026,812
2024-05-24 20:51:10,800,982,1067,846
2024-05-24 20:51:12,826,993,1108,874
2024-05-24 20:51:15,856,1025,1122,905
2024-05-24 20:51:17,873,1061,1128,923
2024-05-24 20:51:19,892,1063,1151,944
2024-05-24 20:51:22,916,1100,1213,968
2024-05-24 20:51:24,927,1091,1217,981
2024-05-24 20:51:27,951,1126,1228,1005
2024-05-24 20:51:29,966,1150,1270,1022
2024-05-24 20:51:31,967,1156,1227,1023
2024-05-24 20:51:34,963,1126,1242,1019
2024-05-24 20:51:36,960,1149,1261,1015
2024-05-24 20:51:39,936,1113,1199,990
2024-05-24 20:51:41,922,1095,1215,975
2024-05-24 20:51:43,892,1063,1150,943
2024-05-24 20:51:46,874,1073,1140,925
2024-05-24 20:51:48,861,1018,1121,911
2024-05-24 20:51:51,840,1002,1132,889
2024-05-24 20:51:53,830,1022,1091,878
2024-05-24 20:51:55,821,1000,1109,868
2024-05-24 20:51:58,818,977,1082,865
2024-05-24 20:52:00,827,995,1110,874
