time,pm_1,pm_25,pm_10,pm_4
2024-06-17 15:06:36,1.0,2.21,3.15,1.0
2024-06-17 15:06:38,1.0,2.34,3.29,1.0
2024-06-17 15:06:41,1.0,2.09,3.08,1.0
2024-06-17 15:06:43,1.0,2.42,3.45,1.0
2024-06-17 15:06:45,1.0,2.23,3.31,1.03
2024-06-17 15:06:48,1.01,2.54,3.17,1.07
2024-06-17 15:06:50,1.02,2.1,3.23,1.08
2024-06-17 15:06:53,1.01,2.5,3.12,1.06
2024-06-17 15:06:55,1.0,2.37,3.47,1.05
2024-06-17 15:06:57,1.0,2.17,3.25,1.02
2024-06-17 15:07:00,1.0,2.09,3.16,1.01
2024-06-17 15:07:02,1.0,2.48,3.03,1.0
2024-06-17 15:07:05,1.0,2.31,3.33,1.0
2024-06-17 15:07:07,1.0,2.43,3.47,1.0
2024-06-17 15:07:09,1.0,2.06,3.12,1.01
2024-06-17 15:07:12,1.0,2.05,3.11,1.01
2024-06-17 15:07:14,1.0,2.01,3.06,1.0
2024-06-17 15:07:17,1.0,2.42,3.46,1.0
2024-06-17 15:07:19,1.0,2.01,3.06,1.0
2024-06-17 15:07:21,1.0,2.37,3.47,1.05
2024-06-17 15:07:24,1.04,2.27,3.42,1.1
2024-06-17 15:07:26,1.07,2.49,3.18,1.13
2024-06-17 15:07:29,1.09,2.16,3.37,1.15
2024-06-17 15:07:31,1.12,2.38,3.62,1.18
2024-06-17 15:07:33,1.13,2.5,3.25,1.2
2024-06-17 15:07:36,1.12,2.43,3.68,1.19
2024-06-17 15:07:38,1.11,2.31,3.54,1.17
2024-06-17 15:07:41,1.13,2.45,3.2,1.19
2024-06-17 15:07:43,1.13,2.51,3.27,1.2
2024-06-17 15:07:45,1.12,2.39,3.64,1.18
2024-06-17 15:07:48,1.1,2.25,3.48,1.17
2024-06-17 15:07:50,1.08,2.59,3.29,1.14
2024-06-17 15:07:53,1.05,2.32,3.49,1.11
2024-06-17 15:07:55,1.02,2.11,3.25,1.08
2024-06-17 15:07:57,1.0,2.2,3.28,1.02
2024-06-17 15:08:00,1.0,2.06,3.12,1.01
