time,pm_1,pm_25,pm_10,pm_4
2024-05-27 13:51:32,1.0,2.13,3.04,1.0
2024-05-27 13:51:34,1.0,2.02,2.91,1.0
2024-05-27 13:51:39,1.0,2.11,3.01,1.0
2024-05-27 13:51:42,1.0,2.0,2.89,1.0
2024-05-27 13:51:44,1.0,2.11,3.02,1.0
2024-05-27 13:51:46,1.0,2.21,3.13,1.0
2024-05-27 13:51:49,1.0,2.03,3.0,1.0
2024-05-27 13:51:51,1.0,2.14,3.13,1.0
2024-05-27 13:51:54,1.0,1.98,3.02,1.0
2024-05-27 13:51:56,1.0,2.24,3.32,1.01
2024-05-27 13:51:58,1.0,2.13,3.27,1.07
2024-05-27 13:52:01,1.0,2.12,3.26,1.07
2024-05-27 13:52:03,1.0,2.45,3.06,1.04
2024-05-27 13:52:06,1.0,2.11,3.17,1.0
2024-05-27 13:52:08,1.0,2.4,3.44,1.0
2024-05-27 13:52:10,1.0,2.29,3.23,1.0
2024-05-27 13:52:13,1.0,1.84,3.22,1.0
2024-05-27 13:52:15,1.0,1.98,2.8,1.0
2024-05-27 13:52:18,1.0,1.89,3.12,1.0
2024-05-27 13:52:20,1.0,1.7,2.91,1.0
2024-05-27 13:52:22,1.0,1.95,3.11,1.0
2024-05-27 13:52:25,1.0,1.67,2.8,1.0
2024-05-27 13:52:27,1.0,1.92,3.01,1.0
2024-05-27 13:52:30,1.0,2.04,2.64,1.0
2024-05-27 13:52:32,1.0,1.78,2.92,1.0
2024-05-27 13:52:34,1.0,2.12,2.81,1.0
2024-05-27 13:52:37,1.0,1.75,2.96,1.0
2024-05-27 13:52:39,1.0,1.8,3.01,1.0
2024-05-27 13:52:41,1.0,1.88,3.11,1.0
2024-05-27 13:52:44,1.0,1.87,3.1,1.0
2024-05-27 13:52:46,1.0,1.8,3.02,1.0
2024-05-27 13:52:49,1.0,1.84,3.06,1.0
2024-05-27 13:52:51,1.0,1.82,3.05,1.0
2024-05-27 13:52:53,1.0,1.92,3.15,1.0
2024-05-27 13:52:56,1.0,1.99,2.74,1.0
2024-05-27 13:52:58,1.0,2.06,2.82,1.0
2024-05-27 13:53:01,1.0,1.99,2.73,1.0
2024-05-27 13:53:03,1.0,1.94,3.18,1.0
2024-05-27 13:53:05,1.0,1.7,2.9,1.0
2024-05-27 13:53:08,1.0,2.06,2.75,1.0
2024-05-27 13:53:10,1.0,1.91,3.07,1.0
2024-05-27 13:53:13,1.0,1.81,2.96,1.0
2024-05-27 13:53:15,1.0,1.56,2.67,1.0
2024-05-27 13:53:17,1.0,1.64,2.76,1.0
2024-05-27 13:53:20,1.0,1.74,2.87,1.0
2024-05-27 13:53:22,1.0,1.92,3.09,1.0
2024-05-27 13:53:25,1.0,2.0,2.67,1.0
2024-05-27 13:53:27,1.0,1.9,3.13,1.0
2024-05-27 13:53:32,1.0,1.72,2.93,1.0
2024-05-27 13:53:34,1.0,1.84,3.07,1.0
2024-05-27 13:53:37,1.0,1.92,3.16,1.0
2024-05-27 13:53:41,1.0,2.03,2.78,1.0
2024-05-27 13:53:44,1.0,2.09,2.85,1.0
2024-05-27 13:53:46,1.0,1.85,3.16,1.0
2024-05-27 13:53:49,1.0,1.78,3.08,1.0
2024-05-27 13:53:51,1.0,2.07,2.84,1.0
2024-05-27 13:53:53,1.0,2.05,2.81,1.0
2024-05-27 13:53:56,1.0,1.99,2.75,1.0
2024-05-27 13:53:58,1.0,2.01,2.77,1.0
2024-05-27 13:54:01,1.0,2.04,2.8,1.0
2024-05-27 13:54:03,1.0,1.98,2.73,1.0
2024-05-27 13:54:05,1.0,1.95,3.2,1.0
2024-05-27 13:54:08,1.0,1.86,3.1,1.0
2024-05-27 13:54:10,1.0,1.96,3.2,1.0
2024-05-27 13:54:13,1.0,2.02,2.78,1.0
2024-05-27 13:54:15,1.0,2.15,2.93,1.0
2024-05-27 13:54:17,1.0,1.81,3.12,1.0
2024-05-27 13:54:20,1.0,1.91,3.22,1.0
2024-05-27 13:54:22,1.0,2.21,3.08,1.0
2024-05-27 13:54:25,1.0,2.16,3.09,1.0
2024-05-27 13:54:27,1.0,2.42,3.47,1.0
2024-05-27 13:54:29,1.0,2.41,3.54,1.05
2024-05-27 13:54:32,1.0,2.39,3.58,1.12
2024-05-27 13:54:34,1.01,2.44,3.15,1.12
2024-05-27 13:54:37,1.0,2.26,3.44,1.1
2024-05-27 13:54:39,1.0,2.37,3.49,1.05
2024-05-27 13:54:41,1.0,2.16,3.25,1.02
2024-05-27 13:54:44,1.0,2.34,3.38,1.0
2024-05-27 13:54:46,1.0,1.95,2.94,1.0
2024-05-27 13:54:49,1.0,2.19,3.14,1.0
2024-05-27 13:54:51,1.0,1.92,3.32,1.0
2024-05-27 13:54:53,1.0,2.03,2.95,1.0
2024-05-27 13:54:56,1.0,2.14,3.08,1.0
2024-05-27 13:54:58,1.0,2.11,3.04,1.0
2024-05-27 13:55:01,1.0,1.9,3.3,1.0
2024-05-27 13:55:03,1.0,2.22,3.1,1.0
2024-05-27 13:55:05,1.0,2.04,2.89,1.0
2024-05-27 13:55:08,1.0,1.9,3.23,1.0
2024-05-27 13:55:10,1.0,1.85,3.18,1.0
2024-05-27 13:55:13,1.0,1.93,3.27,1.0
2024-05-27 13:55:15,1.0,2.18,3.05,1.0
2024-05-27 13:55:17,1.0,1.9,3.31,1.0
2024-05-27 13:55:20,1.0,2.24,3.2,1.0
2024-05-27 13:55:22,1.0,1.95,2.95,1.0
2024-05-27 13:55:25,1.0,2.45,3.03,1.0
2024-05-27 13:55:27,1.0,2.05,3.14,1.02
2024-05-27 13:55:29,1.0,2.46,3.04,1.0
