time,pm_1,pm_25,pm_10,pm_4
2024-06-28 16:51:29,3.1,4.5,5.6,3.39
2024-06-28 16:51:31,3.05,4.59,5.62,3.33
2024-06-28 16:51:34,3.04,4.51,5.52,3.32
2024-06-28 16:51:36,3.03,4.44,5.44,3.3
2024-06-28 16:51:39,2.98,4.52,5.45,3.24
2024-06-28 16:51:41,3.01,4.29,5.75,3.27
2024-06-28 16:51:43,3.07,4.71,5.73,3.33
2024-06-28 16:51:46,3.07,4.78,5.81,3.34
2024-06-28 16:51:48,3.05,4.62,5.63,3.31
2024-06-28 16:51:50,3.1,4.45,5.51,3.36
2024-06-28 16:51:53,3.13,4.75,5.85,3.4
2024-06-28 16:51:55,3.18,4.62,5.72,3.41
2024-06-28 16:51:58,3.25,4.73,5.88,3.47
2024-06-28 16:52:00,3.35,5.05,5.79,3.56
2024-06-28 16:52:02,3.46,4.88,5.73,3.67
2024-06-28 16:52:05,3.64,5.33,5.87,3.86
2024-06-28 16:52:07,3.77,5.39,6.07,3.99
2024-06-28 16:52:10,3.81,5.19,6.41,4.03
2024-06-28 16:52:12,3.9,5.4,6.22,4.13
2024-06-28 16:52:14,3.9,5.42,6.24,4.13
2024-06-28 16:52:17,3.82,5.25,6.48,4.04
2024-06-28 16:52:19,3.72,4.94,6.06,3.93
2024-06-28 16:52:22,3.6,5.04,6.03,3.81
2024-06-28 16:52:24,3.49,5.12,5.98,3.69
2024-06-28 16:52:26,3.39,4.83,6.08,3.58
2024-06-28 16:52:29,3.29,4.6,5.75,3.48
2024-06-28 16:52:31,3.24,4.66,5.75,3.42
2024-06-28 16:52:34,3.22,4.51,5.58,3.41
2024-06-28 16:52:36,3.16,4.53,5.53,3.34
2024-06-28 16:52:38,3.1,4.59,5.53,3.28
2024-06-28 16:52:41,3.09,4.52,5.45,3.27
2024-06-28 16:52:43,3.56,5.18,6.12,3.76
2024-06-28 16:52:46,4.2,5.76,6.91,4.44
2024-06-28 16:52:48,4.31,5.66,6.93,4.56
2024-06-28 16:52:50,4.29,5.94,6.69,4.53
2024-06-28 16:52:53,4.12,5.62,6.68,4.35
2024-06-28 16:52:55,4.01,5.28,6.72,4.24
2024-06-28 16:52:58,3.81,5.22,6.44,4.03
2024-06-28 16:53:00,3.67,5.03,6.09,3.88
2024-06-28 16:53:02,3.52,4.87,5.76,3.72
2024-06-28 16:53:05,3.24,4.69,5.78,3.43
2024-06-28 16:53:07,3.09,4.46,5.38,3.26
2024-06-28 16:53:10,2.88,4.31,5.5,3.04
2024-06-28 16:53:12,2.86,4.16,5.32,3.02
2024-06-28 16:53:14,2.9,4.44,5.15,3.06
2024-06-28 16:53:17,3.03,4.51,5.37,3.2
2024-06-28 16:53:19,3.91,5.44,6.27,4.13
2024-06-28 16:53:22,4.37,5.64,6.99,4.63
2024-06-28 16:53:24,4.41,5.89,6.77,4.66
2024-06-28 16:53:26,4.45,5.73,7.15,4.7
2024-06-28 16:53:32,4.51,6.2,7.19,4.77
2024-06-28 16:53:32,4.49,6.03,7.0,4.74
2024-06-28 16:53:43,4.52,5.8,6.81,4.78
2024-06-28 16:53:43,4.55,6.0,7.03,4.81
2024-06-28 16:53:43,4.54,5.97,7.0,4.8
2024-06-28 16:53:43,4.44,6.17,7.09,4.7
2024-06-28 16:53:43,4.38,5.73,7.09,4.64
2024-06-28 16:53:46,4.18,5.64,6.77,4.42
2024-06-28 16:53:48,4.05,5.61,6.6,4.29
2024-06-28 16:53:50,3.93,5.59,6.44,4.16
2024-06-28 16:53:53,3.92,5.58,6.44,4.16
2024-06-28 16:53:55,3.93,5.58,6.45,4.17
2024-06-28 16:53:58,3.92,5.5,6.36,4.16
2024-06-28 16:54:00,3.91,5.46,6.32,4.16
2024-06-28 16:54:02,3.82,5.25,6.51,4.07
2024-06-28 16:54:05,3.77,5.31,6.02,4.01
2024-06-28 16:54:07,3.78,5.39,6.12,4.02
2024-06-28 16:54:10,3.68,5.14,6.27,3.93
2024-06-28 16:54:12,3.64,5.27,6.35,3.88
2024-06-28 16:54:14,3.6,5.0,6.04,3.84
2024-06-28 16:54:17,3.61,5.05,6.1,3.85
2024-06-28 16:54:19,3.63,5.24,6.31,3.88
2024-06-28 16:54:22,3.57,5.25,6.25,3.81
2024-06-28 16:54:24,3.52,4.83,5.78,3.76
2024-06-28 16:54:26,3.41,5.01,5.84,3.65
2024-06-28 16:54:29,3.36,5.06,5.83,3.59
2024-06-28 16:54:31,3.27,4.85,5.53,3.49
2024-06-28 16:54:34,3.21,4.91,5.52,3.43
2024-06-28 16:54:36,3.18,4.65,5.73,3.4
2024-06-28 16:54:38,3.14,4.38,5.42,3.36
2024-06-28 16:54:41,3.11,4.58,5.58,3.32
2024-06-28 16:54:43,3.03,4.44,5.34,3.23
2024-06-28 16:54:46,3.04,4.58,5.5,3.25
2024-06-28 16:54:48,3.04,4.54,5.46,3.25
2024-06-28 16:54:50,3.03,4.47,5.38,3.24
2024-06-28 16:54:53,3.02,4.4,5.28,3.22
2024-06-28 16:54:55,3.07,4.28,5.69,3.26
2024-06-28 16:54:58,3.03,4.51,5.38,3.22
2024-06-28 16:55:00,3.01,4.36,5.21,3.19
2024-06-28 16:55:02,3.0,4.24,5.56,3.17
2024-06-28 16:55:05,3.04,4.61,5.48,3.22
2024-06-28 16:55:07,2.98,4.64,5.45,3.16
2024-06-28 16:55:10,3.03,4.53,5.39,3.21
2024-06-28 16:55:12,2.95,4.41,5.19,3.13
2024-06-28 16:55:14,2.85,4.05,5.21,3.01
2024-06-28 16:55:17,2.79,4.07,5.16,2.95
2024-06-28 16:55:19,2.75,4.33,5.38,2.91
2024-06-28 16:55:22,2.73,4.13,5.15,2.89
2024-06-28 16:55:24,2.64,3.95,4.88,2.8
2024-06-28 16:55:26,2.63,3.84,5.25,2.78
2024-06-28 16:55:29,2.59,4.02,4.88,2.74
2024-06-28 16:55:31,2.56,3.8,5.13,2.71
2024-06-28 16:55:34,2.55,4.19,5.02,2.69
2024-06-28 16:55:36,2.55,3.7,5.02,2.7
2024-06-28 16:55:38,2.57,3.86,5.2,2.72
2024-06-28 16:55:41,2.6,4.13,5.02,2.75
2024-06-28 16:55:43,2.69,4.33,5.31,2.85
2024-06-28 16:55:46,2.85,4.12,5.28,3.02
2024-06-28 16:55:48,3.12,4.75,5.71,3.3
2024-06-28 16:55:50,3.25,4.75,5.85,3.44
