,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
985,346,594,346_594,8.729532648081983,506584,51.4776971936227,-0.0382845029234475,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1096,347,728,347_728,17.032794231856155,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
975,347,582,347_582,16.738701017525024,283021,51.47777889668946,-0.0382312014698996,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1087,347,589,347_589,15.258543951353873,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1037,347,585,347_585,11.942527385234996,283024,51.4776851981878,-0.0380048006771828,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1079,347,436,347_436,14.454728356992355,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1019,347,437,347_437,6.453124637540276,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1068,347,275,347_275,11.090802929744692,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1060,347,747,347_747,4.204317742778258,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1006,347,105,347_105,12.556800795352242,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
998,347,185,347_185,8.094382227188294,259719,51.477680295705866,-0.0382498055696494,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1030,347,493,347_493,16.42761019417057,277530,51.4777387976647,-0.0379881039261231,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
986,347,594,347_594,11.148120582826495,506584,51.4776971936227,-0.0382845029234475,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1103,347,226,347_226,19.68847795534486,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1046,347,588,347_588,17.555735486486697,283027,51.47776629775778,-0.038015700876594,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1069,348,275,348_275,8.716498065141055,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1061,348,747,348_747,4.845099964159122,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1020,348,437,348_437,5.707460471841117,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
976,348,582,348_582,19.21601949880224,283021,51.47777889668946,-0.0382312014698996,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
999,348,185,348_185,10.374814479347595,259719,51.477680295705866,-0.0382498055696494,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1007,348,105,348_105,11.900007722596845,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1038,348,585,348_585,12.309701161972187,283024,51.4776851981878,-0.0380048006771828,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1031,348,493,348_493,17.416553299333447,277530,51.4777387976647,-0.0379881039261231,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
987,348,594,348_594,13.415019026310876,506584,51.4776971936227,-0.0382845029234475,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1047,348,588,348_588,18.961649413321222,283027,51.47776629775778,-0.038015700876594,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1080,348,436,348_436,13.661137761942195,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1088,348,589,348_589,13.301586919069177,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1121,348,286,348_286,19.54957621656811,263998,51.47763779759413,-0.0378628000616214,True,Lewisham,Cherry,Bird Cherry,Prunus padus,1  Mature,Mature(31-80),,,,,20201127,20210218
1125,348,546,348_546,18.172970033894053,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1110,348,184,348_184,18.510776971228836,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1097,348,728,348_728,15.886075846468167,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1104,348,226,348_226,18.339396921533663,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1126,349,546,349_546,16.264696358132124,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1008,349,105,349_105,11.746897354056168,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1000,349,185,349_185,12.7356583215374,259719,51.477680295705866,-0.0382498055696494,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1111,349,184,349_184,16.02069684124566,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1133,349,440,349_440,19.855142467516085,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1105,349,226,349_226,17.24741186053968,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1070,349,275,349_275,6.43360033714322,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1021,349,437,349_437,5.9958182387635715,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1122,349,286,349_286,18.94670952360641,263998,51.47763779759413,-0.0378628000616214,True,Lewisham,Cherry,Bird Cherry,Prunus padus,1  Mature,Mature(31-80),,,,,20201127,20210218
1039,349,585,349_585,13.148230244923703,283024,51.4776851981878,-0.0380048006771828,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
988,349,594,349_594,15.750788795170179,506584,51.4776971936227,-0.0382845029234475,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1089,349,589,349_589,11.553514611278686,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1081,349,436,349_436,13.294985015355175,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1098,349,728,349_728,15.068548607003514,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1032,349,493,349_493,18.688197070137992,277530,51.4777387976647,-0.0379881039261231,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1142,349,590,349_590,19.219499169813457,283029,51.47758369892842,-0.0378507003187687,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1062,349,747,349_747,6.458803872029775,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1143,350,590,350_590,16.76397858517188,283029,51.47758369892842,-0.0378507003187687,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1127,350,546,350_546,12.828683335396217,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1147,350,229,350_229,18.737828980540165,260516,51.47761939466004,-0.0378348007797985,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1160,350,618,350_618,17.872704582931995,506823,51.47742989659319,-0.0379518046974981,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1063,350,747,350_747,9.575873030219883,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1149,350,312,350_312,19.57510825637319,267993,51.4775559976698,-0.0378087013958837,True,Lewisham,Maple,Maple,Acer,1  Mature,Mature(31-80),,,,,20201127,20210218
1009,350,105,350_105,13.453775435421706,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1153,350,510,350_510,17.463615541883375,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1134,350,440,350_440,15.7687109633896,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1022,350,437,350_437,7.675066044591928,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1040,350,585,350_585,14.627397361926231,283024,51.4776851981878,-0.0380048006771828,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
989,350,594,350_594,19.915291940955168,506584,51.4776971936227,-0.0382845029234475,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1082,350,436,350_436,12.816713265986175,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1001,350,185,350_185,16.911296375231327,259719,51.477680295705866,-0.0382498055696494,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1071,350,275,350_275,2.644069545487173,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1090,350,589,350_589,8.605218780971478,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1112,350,184,350_184,12.054291665015525,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1123,350,286,350_286,17.746323422782,263998,51.47763779759413,-0.0378628000616214,True,Lewisham,Cherry,Bird Cherry,Prunus padus,1  Mature,Mature(31-80),,,,,20201127,20210218
1106,350,226,350_226,15.252428943093909,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1099,350,728,350_728,13.672324406928121,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1177,351,438,351_438,17.57487078940945,275142,51.477413900196616,-0.0379156023263284,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1100,351,728,351_728,14.17338716457393,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1170,351,313,351_313,19.178786360330133,268239,51.47745739668608,-0.0378274023531893,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1091,351,589,351_589,7.974031384360935,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1150,351,312,351_312,18.332019429784424,267993,51.4775559976698,-0.0378087013958837,True,Lewisham,Maple,Maple,Acer,1  Mature,Mature(31-80),,,,,20201127,20210218
1041,351,585,351_585,16.990378333765857,283024,51.4776851981878,-0.0380048006771828,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1154,351,510,351_510,15.386310507254759,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1144,351,590,351_590,16.125213958198128,283029,51.47758369892842,-0.0378507003187687,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1148,351,229,351_229,18.732639370221687,260516,51.47761939466004,-0.0378348007797985,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1135,351,440,351_440,12.960899774635672,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1072,351,275,351_275,2.7296446666020535,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1107,351,226,351_226,15.133022294273069,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1161,351,618,351_618,14.653315323738628,506823,51.47742989659319,-0.0379518046974981,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1128,351,546,351_546,11.190314926242161,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1064,351,747,351_747,12.706092129680934,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1083,351,436,351_436,14.081003653643105,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1010,351,105,351_105,14.841861483566328,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1113,351,184,351_184,8.832862253156211,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1023,351,437,351_437,10.45783028924897,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1124,351,286,351_286,18.22370960390198,263998,51.47763779759413,-0.0378628000616214,True,Lewisham,Cherry,Bird Cherry,Prunus padus,1  Mature,Mature(31-80),,,,,20201127,20210218
1155,352,510,352_510,14.027594110089915,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1178,352,438,352_438,13.64530647543042,275142,51.477413900196616,-0.0379156023263284,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1171,352,313,352_313,16.503690967948746,268239,51.47745739668608,-0.0378274023531893,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1162,352,618,352_618,10.621468693813092,506823,51.47742989659319,-0.0379518046974981,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1084,352,436,352_436,17.135629153567624,275140,51.477639295160856,-0.0379492044447551,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1145,352,590,352_590,16.954301937216762,283029,51.47758369892842,-0.0378507003187687,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1136,352,440,352_440,10.210494507271271,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1129,352,546,352_546,10.974617339826226,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1065,352,747,352_747,17.080082926189686,830970,51.47765089571483,-0.038102105259895,True,Lewisham,Chestnut,Horsechestnut,,,Unknown,,,,,20180214,20210218
1114,352,184,352_184,4.4502911324570436,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1108,352,226,352_226,16.679520101125092,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1101,352,728,352_728,16.47626695906107,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1092,352,589,352_589,9.694766684925096,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1151,352,312,352_312,18.18661677113482,267993,51.4775559976698,-0.0378087013958837,True,Lewisham,Maple,Maple,Acer,1  Mature,Mature(31-80),,,,,20201127,20210218
1187,352,586,352_586,19.445043331628696,283025,51.477359496057154,-0.0378892049193324,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1073,352,275,352_275,6.662148465897679,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1024,352,437,352_437,14.701423920785402,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1011,352,105,352_105,16.984394712416634,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1156,353,510,353_510,13.975725756830654,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1152,353,312,353_312,19.07762503324055,267993,51.4775559976698,-0.0378087013958837,True,Lewisham,Maple,Maple,Acer,1  Mature,Mature(31-80),,,,,20201127,20210218
1172,353,313,353_313,14.677549163344542,268239,51.47745739668608,-0.0378274023531893,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1146,353,590,353_590,18.79858629588529,283029,51.47758369892842,-0.0378507003187687,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1179,353,438,353_438,10.10076157853608,275142,51.477413900196616,-0.0379156023263284,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1137,353,440,353_440,8.890228291098538,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1130,353,546,353_546,12.416681722050786,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1188,353,586,353_586,15.441657370039323,283025,51.477359496057154,-0.0378892049193324,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1115,353,184,353_184,0.32163275562901644,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1109,353,226,353_226,19.128959400337685,260513,51.47760209441188,-0.0378788039087621,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1102,353,728,353_728,19.50801169002802,506824,51.47761899977932,-0.0379134044051048,True,Lewisham,Cherry,Cherry,"Prunus ""sunset boulevard""",,Unknown,,,,,20180214,20210218
1093,353,589,353_589,12.763405519627106,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1074,353,275,353_275,10.946698239219423,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1163,353,618,353_618,7.030237773129822,506823,51.47742989659319,-0.0379518046974981,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1025,353,437,353_437,19.010792543362374,275141,51.4776321947576,-0.0380647033451835,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1012,353,105,353_105,19.87891480617602,253515,51.47755489498397,-0.0382840037345397,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1217,354,410,354_410,19.518964901007205,271760,51.47731309384119,-0.0378047004342073,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
1157,354,510,354_510,15.244051272418035,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1189,354,586,354_586,11.717190239931435,283025,51.477359496057154,-0.0378892049193324,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1164,354,618,354_618,4.954351034167671,506823,51.47742989659319,-0.0379518046974981,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1180,354,438,354_438,7.507934244815864,275142,51.477413900196616,-0.0379156023263284,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1198,354,276,354_276,17.957003720807126,263907,51.47730479389437,-0.0378483012318189,True,Lewisham,Hawthorn,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1173,354,313,354_313,14.035731341555334,268239,51.47745739668608,-0.0378274023531893,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1094,354,589,354_589,16.441813802844262,283028,51.477567598223786,-0.0379666015505492,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1075,354,275,354_275,15.290157191396956,262839,51.477560095489146,-0.0380534008144871,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
1208,354,409,354_409,16.924988912361712,271759,51.47735799849047,-0.0378028005360314,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
1131,354,546,354_546,15.047206793530393,282244,51.47753969579937,-0.0379102006553839,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1116,354,184,354_184,4.349083971262993,259718,51.477460995316655,-0.0380432009696095,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1138,354,440,354_440,9.608892357520093,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1174,355,313,355_313,14.73382966259625,268239,51.47745739668608,-0.0378274023531893,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1218,355,410,355_410,16.164635950385566,271760,51.47731309384119,-0.0378047004342073,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
1190,355,586,355_586,8.640197392506353,283025,51.477359496057154,-0.0378892049193324,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1139,355,440,355_440,12.005755465467136,275144,51.47747679799793,-0.03791290521613,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
1209,355,409,355_409,14.451699977488238,271759,51.47735799849047,-0.0378028005360314,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
1227,355,133,355_133,19.04805752726855,257637,51.47725939750674,-0.0378215014934374,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
1199,355,276,355_276,14.20430304763568,263907,51.47730479389437,-0.0378483012318189,True,Lewisham,Hawthorn,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
1158,355,510,355_510,17.548617301676103,277903,51.477511793375065,-0.0378537997603191,True,Lewisham,Hawthorn,Cockspurthorn,Crataegus crus-galli,1  Mature,Mature(31-80),,,,,20201127,20210218
1236,355,439,355_439,19.065571751873648,275143,51.47733009606606,-0.0377464070916147,True,Lewisham,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,1  Mature,Mature(31-80),,,,,20201127,20210218
