,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
19884,573,321,573_321,24.910733631598422,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19293,573,339,573_339,44.198056080274625,276664,51.45971509814274,-0.0133097022771418,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
20709,573,334,573_334,44.841292424186015,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19649,573,106,573_106,48.5150632044091,253208,51.45951839536439,-0.013375803828143,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20769,573,92,573_92,46.08827738722197,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
20015,573,56,573_56,33.07161672270855,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
20544,573,322,573_322,41.27271267756124,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19582,573,320,573_320,28.65582036493336,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20818,573,323,573_323,48.2746644001251,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20371,573,76,573_76,34.01148977746089,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
19033,573,116,573_116,23.717245118447995,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19813,573,54,573_54,30.652078803996094,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
19398,573,197,573_197,9.485863386449045,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19143,573,104,573_104,39.11380798393819,253206,51.459704898297794,-0.0132382065057105,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20307,573,318,573_318,37.864283480846495,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19083,573,121,573_121,19.345863673103516,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19339,573,294,573_294,9.104486348281249,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
19169,573,231,573_231,34.99604907851777,270382,51.45969499647621,-0.0131810009479416,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20243,574,72,574_72,36.67416530467195,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
19399,574,197,574_197,8.642050065054233,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19317,574,107,574_107,40.13947232909116,253209,51.4596511945129,-0.0132549032567701,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20492,574,79,574_79,36.64035415091462,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
19294,574,339,574_339,45.715671328164625,276664,51.45971509814274,-0.0133097022771418,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
20139,574,51,574_51,25.680912223051372,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
18866,574,340,574_340,45.08233082430924,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19650,574,106,574_106,48.175810042492145,253208,51.45951839536439,-0.013375803828143,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20770,574,92,574_92,42.76940469200579,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
20819,574,323,574_323,44.93164375997124,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20372,574,76,574_76,30.45611644142958,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
19084,574,121,574_121,21.858882964573294,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20545,574,322,574_322,37.894075301995564,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20016,574,56,574_56,33.31317690587957,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
19496,574,428,574_428,9.763561471743293,838465,51.45962159335619,-0.012565203010962,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.2,11.3,30.0,,20201127,20210218
20194,574,433,574_433,25.24843455455274,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19144,574,104,574_104,40.665256658416695,253206,51.459704898297794,-0.0132382065057105,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20079,574,319,574_319,32.89748474508823,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19216,574,227,574_227,15.7637469696068,267934,51.45963619649409,-0.0128957033156877,True,Lewisham,Cherry,Portugal Laurel,Prunus lusitanica,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20308,574,318,574_318,37.80446489710994,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19814,574,54,574_54,31.3384051046619,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
19170,574,231,574_231,36.56257208755685,270382,51.45969499647621,-0.0131810009479416,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20653,574,12,574_12,42.35288288335378,263493,51.45940759778028,-0.0121426060795911,True,Lewisham,Other,Cedar-of-Lebanon,,1  Mature,Mature(31-80),,,,,20201127,20210218
20597,574,0,574_0,42.78863852881728,77833,51.45939859747891,-0.0121430009601946,True,Lewisham,Other,Undetermined,,Semi  Mature,Early Mature(16-30),8.8,6.8,26.0,,20201127,20210218
18699,574,166,574_166,43.54858801076919,260214,51.45985599607247,-0.0131309032440141,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19261,574,230,574_230,29.932078587676532,270381,51.459666498005454,-0.0130959004163863,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19555,574,105,574_105,43.53053636867636,253207,51.45958029478787,-0.0133156031369941,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20710,574,334,574_334,44.361540516450766,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19034,574,116,574_116,27.236585793089805,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19583,574,320,574_320,29.83498764563807,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19682,574,1,574_1,23.152105344319125,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19340,574,294,574_294,10.307696002336048,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
20428,574,93,574_93,40.3694652011142,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
19885,574,321,574_321,23.152105344319125,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19886,574,321,574_321,23.152105344319125,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19446,574,338,574_338,5.934971176763488,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
19683,574,1,574_1,23.152105344319125,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20820,575,323,575_323,42.12016673685118,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19556,575,105,575_105,44.43584462725306,253207,51.45958029478787,-0.0133156031369941,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20429,575,93,575_93,39.760720968664515,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
20493,575,79,575_79,33.76118380143516,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
20080,575,319,575_319,33.12039260885849,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20309,575,318,575_318,37.54388636060006,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20017,575,56,575_56,33.328653178920376,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
19815,575,54,575_54,31.722108993525914,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
20598,575,0,575_0,40.744045968981304,77833,51.45939859747891,-0.0121430009601946,True,Lewisham,Other,Undetermined,,Semi  Mature,Early Mature(16-30),8.8,6.8,26.0,,20201127,20210218
19262,575,230,575_230,31.767722379997693,270381,51.459666498005454,-0.0130959004163863,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19145,575,104,575_104,42.523701096227725,253206,51.459704898297794,-0.0132382065057105,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19685,575,1,575_1,21.6976261025441,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19684,575,1,575_1,21.6976261025441,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19341,575,294,575_294,11.708609084009764,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
20654,575,12,575_12,40.360396848111485,263493,51.45940759778028,-0.0121426060795911,True,Lewisham,Other,Cedar-of-Lebanon,,1  Mature,Mature(31-80),,,,,20201127,20210218
19887,575,321,575_321,21.6976261025441,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19888,575,321,575_321,21.6976261025441,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20711,575,334,575_334,43.728376364101536,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19651,575,106,575_106,48.63838712406409,253208,51.45951839536439,-0.013375803828143,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19295,575,339,575_339,47.531098721994475,276664,51.45971509814274,-0.0133097022771418,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
20771,575,92,575_92,39.97697076104019,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
20546,575,322,575_322,35.06802886886406,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19584,575,320,575_320,30.617370508313314,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20140,575,51,575_51,22.623832006147566,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
20373,575,76,575_76,27.523135259275595,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
20244,575,72,575_72,36.346664576710644,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
19035,575,116,575_116,30.238436210380147,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19085,575,121,575_121,24.409631762961048,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19318,575,107,575_107,41.612983604919556,253209,51.4596511945129,-0.0132549032567701,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19400,575,197,575_197,9.662019273424498,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19447,575,338,575_338,6.5343569486486235,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
18700,575,166,575_166,46.26564969096931,260214,51.45985599607247,-0.0131309032440141,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20195,575,433,575_433,22.171886643878462,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19497,575,428,575_428,10.965879668960394,838465,51.45962159335619,-0.012565203010962,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.2,11.3,30.0,,20201127,20210218
18867,575,340,575_340,48.10989767723879,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19171,575,231,575_231,38.45141653920243,270382,51.45969499647621,-0.0131810009479416,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19217,575,227,575_227,17.874035819333173,267934,51.45963619649409,-0.0128957033156877,True,Lewisham,Cherry,Portugal Laurel,Prunus lusitanica,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19652,576,106,576_106,47.353740850241735,253208,51.45951839536439,-0.013375803828143,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20310,576,318,576_318,39.35796805303008,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20712,576,334,576_334,45.205924661260795,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19319,576,107,576_107,41.37580880458541,253209,51.4596511945129,-0.0132549032567701,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19172,576,231,576_231,38.70972699948689,270382,51.45969499647621,-0.0131810009479416,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20655,576,12,576_12,40.40030535723291,263493,51.45940759778028,-0.0121426060795911,True,Lewisham,Other,Cedar-of-Lebanon,,1  Mature,Mature(31-80),,,,,20201127,20210218
19585,576,320,576_320,33.15837644063495,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19448,576,338,576_338,6.630663978637768,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
20772,576,92,576_92,38.7190347551824,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
20018,576,56,576_56,35.37153262604629,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
19086,576,121,576_121,25.649752546008127,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20196,576,433,576_433,20.14912975756306,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19889,576,321,576_321,22.559608717468066,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19296,576,339,576_339,47.65871680628745,276664,51.45971509814274,-0.0133097022771418,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
19890,576,321,576_321,22.559608717468066,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20547,576,322,576_322,33.75650874086336,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19342,576,294,576_294,14.644072001672573,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
20245,576,72,576_72,38.113666660299586,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
20494,576,79,576_79,32.330646865857965,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
20821,576,323,576_323,40.813385857187654,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20141,576,51,576_51,20.696446474195337,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
19218,576,227,576_227,18.644698092077515,267934,51.45963619649409,-0.0128957033156877,True,Lewisham,Cherry,Portugal Laurel,Prunus lusitanica,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19816,576,54,576_54,34.02239435516732,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
18701,576,166,576_166,47.65163448023022,260214,51.45985599607247,-0.0131309032440141,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19557,576,105,576_105,43.59067984249124,253207,51.45958029478787,-0.0133156031369941,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20599,576,0,576_0,40.712675466240775,77833,51.45939859747891,-0.0121430009601946,True,Lewisham,Other,Undetermined,,Semi  Mature,Early Mature(16-30),8.8,6.8,26.0,,20201127,20210218
19498,576,428,576_428,13.852428015502666,838465,51.45962159335619,-0.012565203010962,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.2,11.3,30.0,,20201127,20210218
19263,576,230,576_230,32.009528458389234,270381,51.459666498005454,-0.0130959004163863,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20374,576,76,576_76,25.98766332462779,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
19146,576,104,576_104,42.72412719407614,253206,51.459704898297794,-0.0132382065057105,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
20430,576,93,576_93,41.27664552778906,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
19401,576,197,576_197,9.692760418806088,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
20081,576,319,576_319,35.30855387376233,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19036,576,116,576_116,32.25744967490099,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19687,576,1,576_1,22.559608717468066,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19686,576,1,576_1,22.559608717468066,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19037,577,116,577_116,34.43317042677175,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
19653,577,106,577_106,46.238305575143634,253208,51.45951839536439,-0.013375803828143,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
19892,577,321,577_321,23.79086279532473,275469,51.4595192968846,-0.0123681053518807,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
20713,577,334,577_334,46.839093106215394,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
19402,577,197,577_197,10.651983385886457,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
20495,577,79,577_79,31.139110011412665,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
19817,577,54,577_54,36.43727057348179,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
19449,577,338,577_338,8.00960389272667,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
19343,577,294,577_294,17.62743206605003,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
19891,577,321,577_321,23.79086279532473,77957,51.4595192968846,-0.0123681053518807,True,Lewisham,Other,Undetermined,,1  Mature,Mature(31-80),12.8,10.8,30.5,,20201127,20210218
19264,577,230,577_230,32.54153868659531,270381,51.459666498005454,-0.0130959004163863,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
