,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
672,550,430,550_430,9.262286529431556,838498,51.46028339862824,-0.0128820016979077,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.8,9.8,24.0,,20201127,20210218
680,550,435,550_435,7.8836654158391966,840937,51.4602564945818,-0.0128831043839607,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
668,550,33,550_33,8.450825433156659,641283,51.46029719710348,-0.0129194036126192,True,TFL,Other,False Acacia,,,Unknown,,,,,20180214,20210218
681,551,435,551_435,8.655142063340604,840937,51.4602564945818,-0.0128831043839607,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
682,552,434,552_434,8.79176202667493,840936,51.46014789491907,-0.0128447040915339,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
683,553,434,553_434,7.258512366044164,840936,51.46014789491907,-0.0128447040915339,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
688,554,427,554_427,9.222815663660542,838403,51.46008449792866,-0.0128186047076526,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),8.2,10.0,28.0,,20201127,20210218
684,554,434,554_434,8.366618026710237,840936,51.46014789491907,-0.0128447040915339,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
685,554,222,554_222,8.934745426648593,265641,51.46010249853144,-0.0128178000450155,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
692,555,221,555_221,9.84736706256565,265640,51.46004829555755,-0.0128058046102663,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
689,555,427,555_427,8.813905181037683,838403,51.46008449792866,-0.0128186047076526,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),8.2,10.0,28.0,,20201127,20210218
686,555,222,555_222,9.444344298728527,265641,51.46010249853144,-0.0128178000450155,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
687,556,222,556_222,9.971530112943986,265641,51.46010249853144,-0.0128178000450155,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
690,556,427,556_427,8.880229438036517,838403,51.46008449792866,-0.0128186047076526,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),8.2,10.0,28.0,,20201127,20210218
693,556,221,556_221,8.862364478796271,265640,51.46004829555755,-0.0128058046102663,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
694,557,221,557_221,7.477156809319203,265640,51.46004829555755,-0.0128058046102663,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
695,557,429,557_429,7.820693840826662,838466,51.46003009378912,-0.0127921998500754,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),10.4,9.8,31.0,,20201127,20210218
691,557,427,557_427,9.266929638033849,838403,51.46008449792866,-0.0128186047076526,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),8.2,10.0,28.0,,20201127,20210218
696,558,340,558_340,7.857261208989032,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
697,559,340,559_340,6.511513715196766,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
698,560,340,560_340,6.90367031468128,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
699,561,340,561_340,8.80449400064139,276665,51.4599346965552,-0.0129979029297551,True,Lewisham,Ash,Ash,Fraxinus excelsior,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
700,561,116,561_116,9.371268502719069,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
701,562,116,562_116,7.491820757915877,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
702,563,116,563_116,5.890711051131919,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
703,564,116,564_116,2.7685904591040775,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
708,564,121,564_121,9.662832543214774,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
704,565,116,565_116,2.051801205735508,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
709,565,121,565_121,8.563920361037015,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
710,566,121,566_121,9.278102426536263,254749,51.45969979465014,-0.0129361003637458,True,Lewisham,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
705,566,116,566_116,3.447351372645851,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
706,567,116,567_116,7.250659032719514,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
707,568,116,568_116,9.811815246789235,253218,51.45978889614345,-0.0128890052437126,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
711,572,197,572_197,9.545542874228678,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
716,572,338,572_338,8.718502430588758,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
717,573,338,573_338,7.82736675523118,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
723,573,428,573_428,8.93120029139001,838465,51.45962159335619,-0.012565203010962,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.2,11.3,30.0,,20201127,20210218
712,573,197,573_197,9.485863386449045,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
722,573,294,573_294,9.104486348281249,274614,51.45963049680006,-0.0125648006796434,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
718,574,338,574_338,5.934971176763488,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
713,574,197,574_197,8.642050065054233,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
724,574,428,574_428,9.763561471743293,838465,51.45962159335619,-0.012565203010962,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),9.2,11.3,30.0,,20201127,20210218
714,575,197,575_197,9.662019273424498,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
719,575,338,575_338,6.5343569486486235,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
715,576,197,576_197,9.692760418806088,263337,51.45957179367559,-0.0128121003508225,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
720,576,338,576_338,6.630663978637768,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
721,577,338,577_338,8.00960389272667,276658,51.45956209301963,-0.0127693042158815,True,Lewisham,Ash,Ash,Fraxinus excelsior,1  Mature,Mature(31-80),,,,,20201127,20210218
749,580,433,580_433,7.24265581362369,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
741,580,322,580_322,8.932453231299148,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
734,580,79,580_79,7.539194475537062,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
728,580,76,580_76,1.8746280357174185,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
725,580,51,580_51,6.243310641954291,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
742,581,322,581_322,8.094959803667333,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
735,581,79,581_79,9.954483038025502,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
758,581,323,581_323,2.9520916509384802,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
752,581,92,581_92,3.4202722444623617,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
726,582,51,582_51,6.270024566230251,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
750,582,433,582_433,6.679277794599382,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
729,582,76,582_76,8.742846562436497,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
730,584,76,584_76,6.333353162682916,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
727,584,51,584_51,6.731250428974061,68322,51.45936919748793,-0.0125330016017029,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,11.1,31.0,,20201127,20210218
751,584,433,584_433,7.525492280416243,840928,51.45936949551115,-0.0125474035739497,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
743,585,322,585_322,9.498118121997564,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
736,585,79,585_79,9.020970428182904,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
731,585,76,585_76,6.219662634000345,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
744,586,322,586_322,7.203790969585406,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
737,586,79,586_79,7.255835326700024,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
732,586,76,586_76,6.941750460963657,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
753,587,92,587_92,8.710644864125829,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
745,587,322,587_322,5.606278329819683,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
733,587,76,587_76,8.691778065356353,77783,51.45934979617608,-0.0124475061893099,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,10.5,26.0,,20201127,20210218
738,587,79,587_79,6.463109755908377,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
746,588,322,588_322,4.561153918232937,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
754,588,92,588_92,6.253967961903977,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
759,588,323,588_323,8.391731392361516,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
739,588,79,588_79,6.143419831073697,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
747,589,322,589_322,5.481437897081058,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
755,589,92,589_92,2.6484188145291707,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
760,589,323,589_323,4.245465712052661,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
740,589,79,589_79,7.4654314931486665,77812,51.45931259542706,-0.01237710565325,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),8.0,9.9,25.0,,20201127,20210218
748,590,322,590_322,8.978689989466783,275470,51.459312096238094,-0.0123483017086895,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
756,590,92,590_92,4.03048195325827,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
761,590,323,590_323,2.6373197138384694,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
757,591,92,591_92,6.846357418097674,77968,51.45928419381397,-0.0122920051216947,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.6,10.9,29.0,,20201127,20210218
762,591,323,591_323,4.675712772848008,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
763,592,323,592_323,8.80454316752832,275471,51.45926599949605,-0.0122784003615039,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
764,605,201,605_201,9.352106372634022,264523,51.45940849930059,-0.0116676017641836,True,Lewisham,Oak,Evergreen Oak,Quercus ilex,1  Mature,Mature(31-80),,,,,20201127,20210218
765,606,201,606_201,8.922270168554462,264523,51.45940849930059,-0.0116676017641836,True,Lewisham,Oak,Evergreen Oak,Quercus ilex,1  Mature,Mature(31-80),,,,,20201127,20210218
766,607,201,607_201,9.150948178258464,264523,51.45940849930059,-0.0116676017641836,True,Lewisham,Oak,Evergreen Oak,Quercus ilex,1  Mature,Mature(31-80),,,,,20201127,20210218
767,608,334,608_334,7.5223103373885225,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
773,609,320,609_320,8.316668860432364,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
778,613,145,613_145,7.129493977334196,256407,51.45961759984503,-0.0118024051188955,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
779,614,145,614_145,6.13261004179709,256407,51.45961759984503,-0.0118024051188955,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
780,615,145,615_145,7.9368264358331375,256407,51.45961759984503,-0.0118024051188955,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
768,615,334,615_334,9.567460577512824,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
769,616,334,616_334,6.792261581232761,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
770,617,334,617_334,6.625854499813262,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
781,617,93,617_93,9.362195144557342,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
771,618,334,618_334,7.7076358254736155,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
787,618,318,618_318,7.968642210435298,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
782,618,93,618_93,8.709722696530678,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
784,618,72,618_72,9.325158269476816,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
772,619,334,619_334,9.672188878578325,276361,51.45958579331646,-0.0120485052465327,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
788,619,318,619_318,6.928169756459126,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
785,619,72,619_72,8.337965493652733,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
790,619,56,619_56,9.99214874979979,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
783,619,93,619_93,9.436341015684981,77970,51.459586799144766,-0.0121061056852063,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),11.2,12.5,32.0,,20201127,20210218
794,620,54,620_54,9.423010296960493,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
791,620,56,620_56,8.334863238235277,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
789,620,318,620_318,7.843730517529165,275466,51.45962349325416,-0.0121477022767058,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
798,620,319,620_319,7.960221604985225,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
786,620,72,620_72,9.011876523751864,77587,51.45961469411859,-0.0121624022721342,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),2.8,5.9,7.5,,20201127,20210218
792,621,56,621_56,8.630107590827834,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
774,621,320,621_320,8.873323257747966,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
795,621,54,621_54,7.654490912096415,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
799,621,319,621_319,7.1928039237165935,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
775,622,320,622_320,7.545173196962507,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
793,622,56,622_56,9.638730080434703,74668,51.45964269340044,-0.0122188031673329,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Semi  Mature,Early Mature(16-30),9.6,12.5,31.5,,20201127,20210218
796,622,54,622_54,7.542264726535972,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
800,622,319,622_319,7.789923273887701,275467,51.45966089516886,-0.0122324004769425,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
797,623,54,623_54,9.083653720097924,74666,51.459670394659085,-0.0122608020901844,True,Lewisham,Lime,Large-leaved Lime,Tilia platyphyllos,Semi  Mature,Early Mature(16-30),5.5,8.2,15.5,,20201127,20210218
776,623,320,623_320,7.07670111623259,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
777,624,320,624_320,8.314151622698931,275468,51.45969799906018,-0.0123028010130024,True,Lewisham,Plane,Plane,Platanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
801,654,220,654_220,8.826346066146275,265639,51.460597194731335,-0.0128251016138681,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
802,655,220,655_220,4.465389995492073,265639,51.460597194731335,-0.0128251016138681,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
807,655,53,655_53,9.454989927970175,74664,51.46063389629135,-0.0128667056560492,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,26.0,,20201127,20210218
803,656,220,656_220,1.6675642724363597,265639,51.460597194731335,-0.0128251016138681,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
808,656,53,656_53,6.546049345417412,74664,51.46063389629135,-0.0128667056560492,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,26.0,,20201127,20210218
813,656,55,656_55,9.853053152394647,74667,51.46066979318875,-0.012865200638778,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,22.0,,20201127,20210218
820,656,219,656_219,8.170755841127805,265638,51.46066039800647,-0.0128368064761173,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
804,657,220,657_220,2.7957680223259733,265639,51.460597194731335,-0.0128251016138681,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
809,657,53,657_53,4.410275010657808,74664,51.46063389629135,-0.0128667056560492,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,26.0,,20201127,20210218
814,657,55,657_55,6.867988231404947,74667,51.46066979318875,-0.012865200638778,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,22.0,,20201127,20210218
821,657,219,657_219,4.96723349653927,265638,51.46066039800647,-0.0128368064761173,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
822,658,219,658_219,2.1845367614840723,265638,51.46066039800647,-0.0128368064761173,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
810,658,53,658_53,4.270471311118713,74664,51.46063389629135,-0.0128667056560492,True,Lewisham,Maple,Norway Maple,Acer platanoides,Semi  Mature,Early Mature(16-30),7.4,8.8,26.0,,20201127,20210218
