,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
902,175,387,175_387,15.876672553303994,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
448,175,409,175_409,17.946385172064012,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
956,175,392,175_392,13.713310916383977,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
473,175,305,175_305,18.934144703270356,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
417,175,405,175_405,19.38275060330078,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
817,175,307,175_307,13.330393489811575,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
547,175,414,175_414,12.193563288131335,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
386,175,398,175_398,18.740992993578,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
716,175,141,175_141,8.951756666850939,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
768,175,413,175_413,10.763797478360956,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
585,175,306,175_306,13.451824676095091,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
673,175,412,175_412,8.819697314681527,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
497,175,397,175_397,11.510288796831759,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
858,175,308,175_308,18.051392250927716,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
625,176,407,176_407,13.764050012064262,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
903,176,387,176_387,16.422205556867354,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
548,176,414,176_414,12.15245250757714,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
449,176,409,176_409,17.72540743777701,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
717,176,141,176_141,8.700250070912036,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
818,176,307,176_307,13.823517304939289,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
957,176,392,176_392,13.859935569631965,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
674,176,412,176_412,9.083930839390524,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
474,176,305,176_305,18.80842951885773,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
586,176,306,176_306,13.632973809595812,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
859,176,308,176_308,18.627510210577043,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
498,176,397,176_397,10.933939323574448,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
769,176,413,176_413,11.315697864523294,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
387,176,398,176_398,18.148810335906003,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
418,176,405,176_405,18.795622613650977,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
549,177,414,177_414,11.099981978650305,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
475,177,305,177_305,17.92376821020722,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
860,177,308,177_308,17.382159552222948,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
675,177,412,177_412,7.590714230089858,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
718,177,141,177_141,10.178136268517262,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
904,177,387,177_387,15.982184427753502,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
499,177,397,177_397,12.240232962366456,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
450,177,409,177_409,17.07348977162484,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
626,177,407,177_407,15.188695606379975,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
958,177,392,177_392,14.752807002663936,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
419,177,405,177_405,19.99999048325535,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
770,177,413,177_413,9.969372284680075,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
819,177,307,177_307,12.339277979845118,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
587,177,306,177_306,12.222831045568237,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
388,177,398,177_398,19.164457903971577,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
905,178,387,178_387,15.855963053820515,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
476,178,305,178_305,17.76146953411834,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
550,178,414,178_414,10.898741962015546,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
861,178,308,178_308,17.064952640785133,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
771,178,413,178_413,9.633149657177974,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
676,178,412,178_412,7.249175935328369,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
719,178,141,178_141,10.52376002405406,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
389,178,398,178_398,19.4486223572099,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
627,178,407,178_407,15.548442394604717,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
500,178,397,178_397,12.581850423153032,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
451,178,409,178_409,16.974125670242625,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
820,178,307,178_307,11.973524362944715,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
588,178,306,178_306,11.909171562553622,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
959,178,392,178_392,14.949290943203708,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
906,179,387,179_387,15.737537493751335,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
390,179,398,179_398,19.735717669958458,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
551,179,414,179_414,10.706667458201158,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
501,179,397,179_397,12.925161239210532,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
628,179,407,179_407,15.908765621324113,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
477,179,305,179_305,17.605547648596577,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
589,179,306,179_306,11.598978885983845,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
960,179,392,179_392,15.152374790995328,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
677,179,412,179_412,6.910813019630044,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
821,179,307,179_307,11.608185306541069,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
772,179,413,179_413,9.299674021070619,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
720,179,141,179_141,10.871143847861946,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
862,179,308,179_308,16.75001261919062,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
452,179,409,179_409,16.882387462685983,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
721,180,141,180_141,11.220124262889268,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
629,180,407,180_407,16.269626988164127,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
822,180,307,180_307,11.243301223833688,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
678,180,412,180_412,6.576115654304988,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
773,180,413,180_413,8.96925178124608,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
907,180,387,180_387,15.627084984575088,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
961,180,392,180_392,15.361796795546162,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
502,180,397,180_397,13.270033985000447,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
552,180,414,180_414,10.524260309739057,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
453,180,409,180_409,16.79840008804554,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
478,180,305,180_305,17.45617343128426,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
863,180,308,180_308,16.437469788700046,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
590,180,306,180_306,11.292538707707275,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
503,181,397,181_397,12.60341714528473,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
774,181,413,181_413,9.684062498826115,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
391,181,398,181_398,19.2717851211311,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
454,181,409,181_409,16.32033083369222,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
591,181,306,181_306,11.363395012962267,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
630,181,407,181_407,15.662274986140327,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
908,181,387,181_387,16.348792089209702,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
722,181,141,181_141,11.000427230103,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
679,181,412,181_412,6.776545836761535,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
823,181,307,181_307,11.847567376534327,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
962,181,392,181_392,15.602913480603576,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
553,181,414,181_414,10.24494142702894,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
479,181,305,181_305,17.10036817532569,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
864,181,308,181_308,17.17459325617139,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
963,182,392,182_392,15.878198289181247,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
723,182,141,182_141,10.831794568406647,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
631,182,407,182_407,15.07027261532788,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
392,182,398,182_398,18.519670603427308,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
775,182,413,182_413,10.407440566554158,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
504,182,397,182_397,11.949837199549403,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
455,182,409,182_409,15.865696180199295,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
909,182,387,182_387,17.07513935701798,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
824,182,307,182_307,12.470687503315416,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
680,182,412,182_412,7.056770760920602,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
554,182,414,182_414,10.017871947493228,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
480,182,305,182_305,16.772815994401427,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
865,182,308,182_308,17.914883692021633,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
420,182,405,182_405,19.54208395528909,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
592,182,306,182_306,11.486175418028093,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
776,183,413,183_413,10.558971299566059,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
393,183,398,183_398,18.695394867485888,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
555,183,414,183_414,11.52173354976771,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
421,183,405,183_405,19.455718523230242,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
910,183,387,183_387,16.18231547763678,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
866,183,308,183_308,17.93175560967317,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
481,183,305,183_305,18.27334949275911,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
681,183,412,183_412,8.227578795612782,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
825,183,307,183_307,12.987638437749018,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
593,183,306,183_306,12.818088834696203,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
456,183,409,183_409,17.3168398401194,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
964,183,392,183_392,14.375054273546487,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
632,183,407,183_407,14.558549821598167,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
724,183,141,183_141,9.543799580324603,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
505,183,397,183_397,11.653185677870324,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
633,184,407,184_407,14.189019544655,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
911,184,387,184_387,15.385478706834357,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
777,184,413,184_413,10.91822335511616,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
394,184,398,184_398,18.98936605853248,283176,51.46376379579308,-0.0123564004897654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
556,184,414,184_414,13.026188755582641,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
682,184,412,184_412,9.493511397503099,641296,51.46357470005748,-0.0122040063142149,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
867,184,308,184_308,18.07460478438029,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
725,184,141,184_141,8.32941179985602,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
965,184,392,184_392,12.872678343020832,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
594,184,306,184_306,14.184965476038565,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
826,184,307,184_307,13.652037590530023,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
457,184,409,184_409,18.776693778518954,641293,51.46368089318274,-0.0121058002114435,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
422,184,405,184_405,19.485778494529864,641288,51.46376339346172,-0.0124059021472962,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
506,184,397,184_397,11.547013171029278,283175,51.46369239687924,-0.0123883038759097,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
482,184,305,184_305,19.774779656828695,274627,51.46365999430429,-0.012073002755654,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
595,185,306,185_306,15.577604417525482,274628,51.46358009427788,-0.0121341049671297,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
912,185,387,185_387,14.700246517988864,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
827,185,307,185_307,14.443551588788619,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
634,185,407,185_407,13.972967685550786,641290,51.46370539814237,-0.0124358013271946,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
557,185,414,185_414,14.531053229449004,641298,51.46362330019485,-0.0121558010578152,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
