,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
2348,299,808,299_808,17.259471284129315,131732,51.47765939682731,-0.0558923035859693,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,51.0,,20201127,20210218
2361,299,809,299_809,15.029529876705237,131733,51.47764169424785,-0.0559075027704059,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,58.0,,20201127,20210218
2364,299,678,299_678,19.655063792637886,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2379,299,837,299_837,18.267153773663836,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2258,299,817,299_817,19.28118818154734,131741,51.47764689475313,-0.0562241002916254,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,65.0,,20201127,20210218
2305,299,5,299_5,17.484414869914314,87300,51.477622292935976,-0.0558219030499093,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,14.0,,20201127,20210218
2292,299,810,299_810,13.994758351706098,131734,51.477652795612784,-0.0560366064308578,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,46.0,,20201127,20210218
2306,300,5,300_5,19.747906745145134,87300,51.477622292935976,-0.0558219030499093,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,14.0,,20201127,20210218
2293,300,810,300_810,17.876867899317237,131734,51.477652795612784,-0.0560366064308578,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,46.0,,20201127,20210218
2380,300,837,300_837,15.621582507508228,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2365,300,678,300_678,15.793014125604522,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2362,300,809,300_809,18.22398287755141,131733,51.47764169424785,-0.0559075027704059,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,58.0,,20201127,20210218
2366,301,678,301_678,12.649643390918024,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2381,301,837,301_837,12.932886158194275,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2374,302,680,302_680,19.089462511852542,123407,51.47727369517096,-0.0559519007802072,True,Southwark,Maple,Norway Maple,Acer platanoides,Young (0-15 ,Young(0-15),,,10.0,,20201127,20210218
2367,302,678,302_678,10.366628387671073,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2382,302,837,302_837,11.374638327134225,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2392,303,756,303_756,19.80828627474164,128852,51.47723849862813,-0.0559966042637714,True,Southwark,Blackthorn,Blackthorn,Prunus spinosa,Young (0-15 ,Young(0-15),,,12.0,,20201127,20210218
2375,303,680,303_680,16.70453076462389,123407,51.47727369517096,-0.0559519007802072,True,Southwark,Maple,Norway Maple,Acer platanoides,Young (0-15 ,Young(0-15),,,10.0,,20201127,20210218
2368,303,678,303_678,8.279629946605457,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2383,303,837,303_837,10.253634621082082,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2384,304,837,304_837,6.882488148186708,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2376,304,680,304_680,17.776122597108017,123407,51.47727369517096,-0.0559519007802072,True,Southwark,Maple,Norway Maple,Acer platanoides,Young (0-15 ,Young(0-15),,,10.0,,20201127,20210218
2393,304,935,304_935,19.78165074778813,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2369,304,678,304_678,10.37246169934482,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2385,305,837,305_837,3.5671754178153465,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2404,305,819,305_819,18.518022738017144,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2377,305,680,305_680,19.392376730948516,123407,51.47727369517096,-0.0559519007802072,True,Southwark,Maple,Norway Maple,Acer platanoides,Young (0-15 ,Young(0-15),,,10.0,,20201127,20210218
2394,305,935,305_935,16.38156948302434,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2370,305,678,305_678,13.028743768191545,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2405,306,819,306_819,15.26451730125973,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2386,306,837,306_837,1.2714640968396724,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2415,306,677,306_677,18.669858955535243,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2395,306,935,306_935,13.116384813909717,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2371,306,678,306_678,15.930148616913508,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2406,307,819,307_819,12.02196928498413,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2416,307,677,307_677,15.4697014581103,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2387,307,837,307_837,3.455783254850079,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2396,307,935,307_935,9.856835919453674,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2372,307,678,307_678,18.953233737659374,123405,51.47735479474062,-0.0559629052877554,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,23.0,,20201127,20210218
2417,308,677,308_677,10.576645406496821,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2388,308,837,308_837,8.611805604800706,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2397,308,935,308_935,4.77887568586803,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2407,308,819,308_819,7.003635119842984,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2418,309,677,309_677,8.403449482464184,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2408,309,819,309_819,4.815221934415432,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2389,309,837,309_837,11.436366384918935,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2398,309,935,309_935,2.7256078185313566,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2419,310,677,310_677,5.337453739789687,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2399,310,935,310_935,2.8478198044782923,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2390,310,837,310_837,15.32763297279577,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2409,310,819,310_819,2.647971445742525,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2420,311,677,311_677,4.311888488730619,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2391,311,837,311_837,18.6114168501605,131761,51.477394394576606,-0.0561772063374188,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
2410,311,819,311_819,4.283702494892867,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2400,311,935,311_935,5.771329050601628,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2426,312,681,312_681,13.667034168606097,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2151,312,818,312_818,19.09172409983763,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2421,313,677,313_677,5.665117754172534,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2411,313,819,313_819,7.342520576448299,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2401,313,935,313_935,9.126638307133586,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2427,313,681,313_681,18.455440328817406,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2428,314,681,314_681,16.035548784819508,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2412,314,819,314_819,10.87189718546745,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2422,314,677,314_677,8.765889263422125,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2402,314,935,314_935,12.682006089390873,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2423,315,677,315_677,11.446299566238583,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2403,315,935,315_935,15.985019646504957,838597,51.47738849371672,-0.0563647001981529,True,Southwark,Black Locust,False-acacia,Robinia pseudoacacia,Mature (31-80 ,Veteran(over150),,,72.0,,20201127,20210218
2413,315,819,315_819,14.04188834453384,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2429,315,681,315_681,12.94041220139968,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2414,316,819,316_819,19.264346987804178,131743,51.47738000005489,-0.0563938021659285,True,Southwark,Ash,Ash,Fraxinus excelsior,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
2430,316,681,316_681,10.050728717062182,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2424,316,677,316_677,16.472293994847888,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2425,317,677,317_677,18.95229969779801,123404,51.47736269980677,-0.056437805294959,True,Southwark,Maple,Norway Maple,Acer platanoides,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
2431,317,681,317_681,10.588408644773674,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2432,318,681,318_681,11.871476461252076,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2152,319,818,319_818,19.332484332513545,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2433,319,681,319_681,13.300957550388954,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2434,320,681,320_681,13.976920833922826,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2153,320,818,320_818,19.24447464411218,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2154,321,818,321_818,18.78394840680571,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2136,321,133,321_133,19.945694992097348,617130,51.47760799527178,-0.0568110048770365,True,Southwark,Ash,,,,Unknown,,,,,20180214,20210218
2435,321,681,321_681,16.580243130096022,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2155,322,818,322_818,17.968495148613112,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2137,322,133,322_133,18.756771245464794,617130,51.47760799527178,-0.0568110048770365,True,Southwark,Ash,,,,Unknown,,,,,20180214,20210218
2436,322,681,322_681,19.046116700467483,123408,51.47730429470541,-0.0567139014601843,True,Southwark,Maple,Norway Maple,Acer platanoides,Mature (31-80 ,Veteran(over150),,,43.0,,20201127,20210218
2138,323,133,323_133,19.40735492443597,617130,51.47760799527178,-0.0568110048770365,True,Southwark,Ash,,,,Unknown,,,,,20180214,20210218
2437,323,820,323_820,19.201031094843213,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2156,323,818,323_818,19.051795758322758,131742,51.4775930941106,-0.0567736029624923,True,Southwark,Ash,Ash,Fraxinus excelsior,Over Mature (81-150 ,Veteran(over150),,,82.0,,20201127,20210218
2438,324,820,324_820,16.406760004005232,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2450,324,821,324_821,19.307953848777696,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
2451,325,821,325_821,17.843621943981876,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
2463,325,822,325_822,19.79279311875782,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
2439,325,820,325_820,14.950133792428261,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2464,326,822,326_822,15.73243891412162,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
2440,326,820,326_820,11.037794992065344,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2452,326,821,326_821,13.827751784873088,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
2475,326,823,326_823,17.65983065772739,131747,51.47741269320252,-0.0572853013872621,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,36.0,,20201127,20210218
119,327,287,327_287,19.740157078227124,87279,51.477583199739605,-0.0572637021541324,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,61.0,,20201127,20210218
2441,327,820,327_820,8.59372764719908,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2465,327,822,327_822,13.114936871578475,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
2453,327,821,327_821,11.257312738369775,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
2476,327,823,327_823,15.01126931261318,131747,51.47741269320252,-0.0572853013872621,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,36.0,,20201127,20210218
2442,328,820,328_820,5.833979781999318,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2466,328,822,328_822,10.012935254297659,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
2487,328,303,328_303,19.11689050382324,87295,51.47745059430608,-0.057398900389682,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,31.0,,20201127,20210218
2454,328,821,328_821,8.232465045594829,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
96,328,286,328_286,18.919349226878094,87278,51.47753969579937,-0.0573519021272715,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,47.0,,20201127,20210218
2500,328,824,328_824,19.551617897789157,131748,51.47741459310064,-0.0574004054069532,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2477,328,823,328_823,11.866066668007802,131747,51.47741269320252,-0.0572853013872621,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,36.0,,20201127,20210218
120,328,287,328_287,18.024629543789423,87279,51.477583199739605,-0.0572637021541324,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,61.0,,20201127,20210218
2467,329,822,329_822,7.0185405184883445,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
97,329,286,329_286,16.494268063488715,87278,51.47753969579937,-0.0573519021272715,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,47.0,,20201127,20210218
2443,329,820,329_820,3.868103484612337,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2513,329,123,329_123,18.562262063975083,617048,51.47743129730225,-0.0574364066122963,True,Southwark,Lime,,,,Unknown,,,,,20180214,20210218
121,329,287,329_287,16.75841271573074,87279,51.477583199739605,-0.0572637021541324,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,61.0,,20201127,20210218
2478,329,823,329_823,8.775682524964171,131747,51.47741269320252,-0.0572853013872621,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,36.0,,20201127,20210218
2455,329,821,329_821,5.437242709276682,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
38,329,126,329_126,19.588971922266392,617064,51.477600798010855,-0.0572995021938831,True,Southwark,Lime,,,,Unknown,,,,,20180214,20210218
2501,329,824,329_824,16.3512219958024,131748,51.47741459310064,-0.0574004054069532,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2488,329,303,329_303,15.917352202789756,87295,51.47745059430608,-0.057398900389682,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,31.0,,20201127,20210218
2489,330,303,330_303,13.120550085805347,87295,51.47745059430608,-0.057398900389682,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,Mature (31-80 ,Veteran(over150),,,31.0,,20201127,20210218
2514,330,123,330_123,15.98456236656419,617048,51.47743129730225,-0.0574364066122963,True,Southwark,Lime,,,,Unknown,,,,,20180214,20210218
2456,330,821,330_821,5.368669052455187,131745,51.47741179913297,-0.0572277009486555,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,37.0,,20201127,20210218
2468,330,822,330_822,6.0912319163778115,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
98,330,286,330_286,13.334156841514519,87278,51.47753969579937,-0.0573519021272715,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,47.0,,20201127,20210218
2502,330,824,330_824,14.079914255648054,131748,51.47741459310064,-0.0574004054069532,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2479,330,823,330_823,7.312977837283547,131747,51.47741269320252,-0.0572853013872621,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,36.0,,20201127,20210218
2526,330,825,330_825,18.80336208109111,131749,51.477415800094654,-0.0574724003672589,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,32.0,,20201127,20210218
122,330,287,330_287,14.341398277539477,87279,51.477583199739605,-0.0572637021541324,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,61.0,,20201127,20210218
39,330,126,330_126,16.98204517371849,617064,51.477600798010855,-0.0572995021938831,True,Southwark,Lime,,,,Unknown,,,,,20180214,20210218
2444,330,820,330_820,5.593232921608579,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
123,331,287,331_287,13.115230993753238,87279,51.477583199739605,-0.0572637021541324,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,61.0,,20201127,20210218
99,331,286,331_286,10.245371445028313,87278,51.47753969579937,-0.0573519021272715,True,Southwark,Maple,Silver Maple,Acer saccharinum,Mature (31-80 ,Veteran(over150),,,47.0,,20201127,20210218
2527,331,825,331_825,15.4207357411446,131749,51.477415800094654,-0.0574724003672589,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,32.0,,20201127,20210218
2469,331,822,331_822,5.936876254655478,131746,51.47741229832175,-0.0572565048932829,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Early Mature (16-30 ,Veteran(over150),,,28.0,,20201127,20210218
2445,331,820,331_820,8.207799606428434,131744,51.4774110987784,-0.0571846067905329,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,54.0,,20201127,20210218
2551,331,827,331_827,19.853341533773477,131751,51.47742599993956,-0.0575440004467938,True,Southwark,Poplar,Aspen,Populus tremula,Mature (31-80 ,Veteran(over150),,,46.0,,20201127,20210218
