,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
1218,626,950,626_950,9.455614445702706,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1219,627,950,627_950,7.113780712294965,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1227,627,951,627_951,14.782258792242299,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1251,628,953,628_953,18.1409518522993,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1239,628,952,628_952,19.89321447585194,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1220,628,950,628_950,7.226299928728581,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1228,628,951,628_951,10.51283620443109,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1229,629,951,629_951,6.541463680604571,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1240,629,952,629_952,16.063974735065695,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1221,629,950,629_950,8.550819542072325,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1252,629,953,629_953,14.155937200521612,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1273,630,955,630_955,16.52593120977207,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1241,630,952,630_952,12.354770357122305,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1253,630,953,630_953,10.19630775948158,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1222,630,950,630_950,11.237942313224844,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1263,630,954,630_954,19.312450075196217,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1230,630,951,630_951,2.7091480670043615,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1242,631,952,631_952,8.91667828268474,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1254,631,953,631_953,6.310032199584702,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1264,631,954,631_954,15.313233098971796,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1223,631,950,631_950,14.551421889019345,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1231,631,951,631_951,2.0410546547132724,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1274,631,955,631_955,12.731637041722232,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1275,632,955,632_955,9.815925764684714,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1232,632,951,632_951,4.919579734760067,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1255,632,953,632_953,3.410321763853452,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1265,632,954,632_954,12.852285895814587,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1224,632,950,632_950,17.453139342863295,366233,51.5187331959606,-0.1326620057224038,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1282,632,956,632_956,17.184358436340215,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1243,632,952,632_952,7.903747628025718,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1283,633,956,633_956,12.902762112184242,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1292,633,957,633_957,18.15333219790355,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1244,633,952,633_952,7.672476948875489,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1256,633,953,633_953,0.9310057795417879,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1266,633,954,633_954,9.215659262623062,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1276,633,955,633_955,5.52753210486445,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1233,633,951,633_951,9.18836142236023,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1267,634,954,634_954,7.401627229541299,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1284,634,956,634_956,10.327424254964443,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1293,634,957,634_957,15.577702303282422,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1245,634,952,634_952,8.67449714826968,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1257,634,953,634_953,3.5636510522032703,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1277,634,955,634_955,2.9968669584450387,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1234,634,951,634_951,11.804217901044662,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1294,635,957,635_957,13.024894821231678,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1246,635,952,635_952,10.270766731182006,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1258,635,953,635_953,6.196303398559032,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1278,635,955,635_955,1.127184290676517,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1268,635,954,635_954,6.204961684480955,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1285,635,956,635_956,7.7904973344979735,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1235,635,951,635_951,14.426186634486738,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1259,636,953,636_953,8.828956090459148,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1269,636,954,636_954,6.0067262429346595,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1247,636,952,636_952,12.230786600805764,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1295,636,957,636_957,10.511550360496333,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1236,636,951,636_951,17.051448039134886,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1279,636,955,636_955,2.724261858975043,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1286,636,956,636_956,5.346936878662863,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1237,637,951,637_951,19.607795493742536,366234,51.518832497298696,-0.132747299969171,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1270,637,954,637_954,8.159498761200725,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1248,637,952,637_952,15.07658346158287,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1280,637,955,637_955,4.91123214938129,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1260,637,953,637_953,11.341416831589283,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1287,637,956,637_956,2.5235273611014444,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1296,637,957,637_957,7.758100660279697,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1281,638,955,638_955,7.557881447384501,366238,51.51894409954548,-0.1328609064220717,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1261,638,953,638_953,13.985984955541815,366236,51.518894694745605,-0.1328125000000127,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1288,638,956,638_956,0.6703895757845526,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1297,638,957,638_957,5.117258874824534,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1249,638,952,638_952,17.925327655295444,366235,51.518844597041614,-0.1328852027654667,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1271,638,954,638_954,10.647856996230116,366237,51.51891319453711,-0.1329530030488841,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1302,640,2029,640_2029,12.280770451309477,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1298,642,957,642_957,9.251144006442884,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1289,642,956,642_956,14.142301047508452,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1290,643,956,643_956,16.635624214427175,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1299,643,957,643_957,13.020684354337487,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1291,644,956,644_956,19.029068431485776,366239,51.51900069415573,-0.1329163014888401,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1300,644,957,644_957,15.918066890294204,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1301,645,957,645_957,18.959808636571307,366240,51.51904179900889,-0.1329535022377919,True,Camden,Alder,Italian Alder,Alnus cordata,,Unknown,,,,,20180214,20210218
1303,653,2029,653_2029,17.83376117727552,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1304,654,2029,654_2029,14.787673331495823,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1305,655,2029,655_2029,11.76024794328926,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1306,656,2029,656_2029,8.770832175587774,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1336,657,2587,657_2587,18.510971416756604,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1307,657,2029,657_2029,5.5805214629642,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1308,658,2029,658_2029,4.42033217307528,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1337,658,2587,658_2587,14.528794338152846,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1338,659,2587,659_2587,11.23054735782116,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1309,659,2029,659_2029,4.5425759944363495,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1310,660,2029,660_2029,6.679236016320866,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1339,660,2587,660_2587,8.00287900525147,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1311,661,2029,661_2029,10.93859511621254,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1340,661,2587,661_2587,3.5750360146138425,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1312,662,2029,662_2029,13.191401659705964,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1341,662,2587,662_2587,1.7467474163773282,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1342,663,2587,663_2587,2.8506746947299426,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1313,663,2029,663_2029,15.392920675592764,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1343,664,2587,664_2587,4.237281878678791,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1314,664,2029,664_2029,17.359058211664756,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1344,665,2587,665_2587,5.992634485343716,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1315,665,2029,665_2029,16.029397728726956,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1345,666,2587,666_2587,5.3382139057217515,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1316,666,2029,666_2029,17.85671708653862,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1317,667,2029,667_2029,15.973497884080468,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1318,668,2029,668_2029,17.53491010134987,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1346,668,2587,668_2587,5.634050582932346,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1319,669,2029,669_2029,18.055464290138023,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1347,669,2587,669_2587,6.0047922299423595,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1348,670,2587,670_2587,6.041285835473002,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1320,670,2029,670_2029,17.75863375641508,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1321,671,2029,671_2029,17.402456191941923,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1349,671,2587,671_2587,6.177749792107109,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1322,672,2029,672_2029,16.863968155116922,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1350,672,2587,672_2587,6.028743729126677,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1323,673,2029,673_2029,16.490602720169782,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1351,673,2587,673_2587,6.500182817674187,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1352,674,2587,674_2587,6.4906661390427445,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1324,674,2029,674_2029,15.33513495300879,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1353,675,2587,675_2587,7.878142173696947,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1325,675,2029,675_2029,9.993966136942182,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1354,676,2587,676_2587,8.714400150307805,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1326,676,2029,676_2029,6.311773966250315,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1327,677,2029,677_2029,4.899017418492136,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1355,677,2587,677_2587,9.614864644917443,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1328,678,2029,678_2029,1.9708141625834887,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1356,678,2587,678_2587,14.002893515526695,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1329,679,2029,679_2029,4.655192743024903,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1357,679,2587,679_2587,16.77769762419714,366777,51.518729098141264,-0.1339334025978905,True,Camden,Birch,West Himalayan Birch,Betula jacquemontii,,Unknown,,,,,20180214,20210218
1330,680,2029,680_2029,9.312587036561274,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1331,681,2029,681_2029,13.272966646543365,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1332,682,2029,682_2029,14.690221622188739,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1333,683,2029,683_2029,16.52976304219297,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1334,684,2029,684_2029,17.243624284363804,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1335,685,2029,685_2029,19.132671922001915,375478,51.51884169876587,-0.133827902376647,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1358,693,701,693_701,18.99699199692761,363215,51.51979269832373,-0.1344810053705481,True,Camden,Maple,Field Maple,Acer campestre,,Unknown,,,,,20180214,20210218
1393,694,2008,694_2008,15.834197302727341,375454,51.51925009489065,-0.1341802999376841,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1389,694,2007,694_2007,19.404740497285047,375453,51.51923559606082,-0.1342313066124192,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1379,694,2006,694_2006,19.444424389534145,375452,51.51937539875519,-0.1341420039533943,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1404,695,2010,695_2010,16.708761289831536,375456,51.51930129528051,-0.1342315003274972,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1398,695,2009,695_2009,19.95935815967217,375455,51.519284099340574,-0.1342783048748631,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1394,695,2008,695_2008,14.013561283683924,375454,51.51925009489065,-0.1341802999376841,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1390,695,2007,695_2007,17.88961216262646,375453,51.51923559606082,-0.1342313066124192,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1411,695,2012,695_2012,18.78219625156256,375458,51.5193357989192,-0.1342532038687305,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1380,695,2006,695_2006,13.874405757644713,375452,51.51937539875519,-0.1341420039533943,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1405,696,2010,696_2010,10.34077937596038,375456,51.51930129528051,-0.1342315003274972,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1399,696,2009,696_2009,14.09019210178168,375455,51.519284099340574,-0.1342783048748631,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1391,696,2007,696_2007,14.926892262945003,375453,51.51923559606082,-0.1342313066124192,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1381,696,2006,696_2006,5.104407973379791,375452,51.51937539875519,-0.1341420039533943,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1395,696,2008,696_2008,11.57811728391541,375454,51.51925009489065,-0.1341802999376841,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1412,696,2012,696_2012,10.924509133683541,375458,51.5193357989192,-0.1342532038687305,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1420,696,2011,696_2011,15.135093004390404,375457,51.51931879669433,-0.1343115046619712,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1446,696,2016,696_2016,18.987230741457363,375462,51.51941989362252,-0.1343376040457856,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1427,696,2013,696_2013,17.77490955066306,375459,51.51935979723929,-0.1343502029776131,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1436,696,2014,696_2014,14.798758179915799,375460,51.51936990022657,-0.1343037039041438,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
1382,697,2006,697_2006,1.139302080348714,375452,51.51937539875519,-0.1341420039533943,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
