,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation
63,2024-05-27 11:55:02,65536.0,146800.64,41945.6,65536.0,16.0,42.0,37672716.8,112.7,51.46473342665751,-0.016439820559511,9.84481490869075
64,2024-05-27 11:55:04,65536.0,138280.96,32115.2,65536.0,16.0,43.0,35994995.2,138.3,51.46471318281303,-0.016026797879666,8.048634140752256
65,2024-05-27 11:55:07,65536.0,125829.12,55708.16,65536.0,16.0,43.0,37672716.8,138.3,51.464686779111716,-0.016199447909063334,8.706379846048852
66,2024-05-27 11:55:09,65536.0,157286.4,59640.32,65536.0,16.0,43.0,37672716.8,189.5,51.4646603754104,-0.016372097938460665,9.364125551345447
67,2024-05-27 11:55:12,65536.0,140902.4,45877.76,66191.36,16.0,43.0,35994995.2,189.5,51.46463397170909,-0.016544747967858,10.021871256642044
68,2024-05-27 11:55:14,65536.0,144834.56,50465.28,66846.72,16.0,43.0,37672716.8,189.5,51.46465584294602,-0.016534201012663,9.88340459112078
69,2024-05-27 11:55:16,65536.0,140247.04,45877.76,66191.36,16.0,43.0,35994995.2,189.5,51.46469080901856,-0.016522162688034,9.941367892548442
70,2024-05-27 11:55:19,65536.0,164495.36,40634.88,70123.52,16.0,42.0,39350438.4,189.5,51.46471963599935,-0.016465397713937,9.723150769248605
71,2024-05-27 11:55:21,65536.0,144834.56,56363.52,72089.6,16.0,42.5,38511577.599999994,202.3,51.46472528350043,-0.016406463161389998,9.609730386796096
72,2024-05-27 11:55:24,65536.0,163840.0,45877.76,74711.04,16.0,43.0,37672716.8,215.1,51.464730931001505,-0.016347528608843,9.49631000434359
73,2024-05-27 11:55:26,65536.0,165806.08,47843.84,75366.4,16.0,42.0,39350438.4,215.1,51.46473657850258,-0.016288594056296,9.382889621891081
74,2024-05-27 11:55:28,65536.0,153354.24,66193.92,73400.32,16.0,42.0,37672716.8,189.5,51.46473362793844,-0.0162377362055285,8.704916881863028
75,2024-05-27 11:55:31,65536.0,144834.56,55708.16,72089.6,16.0,43.0,37672716.8,189.5,51.46473067737431,-0.016186878354761,8.026944141834974
76,2024-05-27 11:55:33,65536.0,137625.6,47188.48,70778.88,16.0,43.0,37672716.8,215.1,51.46472560034904,-0.016155275871167,7.614326873794198
77,2024-05-27 11:55:36,65536.0,144834.56,56363.52,72089.6,16.0,43.0,37253286.4,215.1,51.4647168659123,-0.016097808401179,8.185861103236675
78,2024-05-27 11:55:38,65536.0,144179.2,60951.04,76677.12,16.0,43.0,36833856.0,215.1,51.464715343211246,-0.016061253068936,8.775491806678474
79,2024-05-27 11:55:40,70778.88,163184.64,55708.16,85196.8,16.0,43.0,36414425.6,215.1,51.46471758496557,-0.0160346408804785,7.857145043089986
80,2024-05-27 11:55:43,72089.6,5245.44,67504.64,86507.52,16.0,43.0,35994995.2,215.1,51.46471982671989,-0.016008028692021,6.938798279501498
81,2024-05-27 11:55:45,73400.32,10488.32,74058.24,87162.88,16.0,43.0,37672716.8,215.1,51.46471743957915,-0.015992879319603,7.4604410184547305
82,2024-05-27 11:55:48,70778.88,160563.2,53086.72,84541.44,16.0,43.0,38092147.199999996,215.1,51.4647150524384,-0.015977729947185,7.982083757407963
83,2024-05-27 11:55:50,68812.8,147456.0,70781.44,82575.36,16.0,43.0,38511577.599999994,215.1,51.46471492280508,-0.0159859527429775,8.063672823365778
84,2024-05-27 11:55:52,65536.0,142213.12,59640.32,77332.48,16.0,43.0,38931008.0,215.1,51.46471479317176,-0.01599417553877,8.145261889323592
85,2024-05-27 11:55:55,65536.0,148111.36,60951.04,72744.96,16.0,43.0,39350438.4,215.1,51.46471466353844,-0.0160023983345625,8.226850955281407
86,2024-05-27 11:55:57,65536.0,142213.12,53742.08,72089.6,16.0,43.0,38511577.599999994,215.1,51.464714533905116,-0.016010621130355,8.308440021239221
87,2024-05-27 11:56:00,65536.0,142213.12,59640.32,77332.48,16.0,43.0,37672716.8,215.1,51.464710430071776,-0.016028356147168,8.767312118783593
88,2024-05-27 11:56:02,65536.0,150732.8,69470.72,78643.2,16.0,43.0,39350438.4,215.1,51.46470632623843,-0.016046091163981,9.226184216327965
89,2024-05-27 11:56:04,65536.0,152698.88,71436.8,78643.2,16.0,43.0,37672716.8,215.1,51.464701100782385,-0.016061591531205,9.709765415638685
90,2024-05-27 11:56:04,65536.0,152698.88,71436.8,78643.2,16.0,43.0,37672716.8,215.1,51.46470134375163,-0.016005135909742,11.540602929890156
91,2024-05-27 11:56:07,66191.36,157286.4,77335.04,79953.92,16.0,43.0,38231957.33333333,215.1,51.46470503166164,-0.016062594269849,9.595382800325751
92,2024-05-27 11:56:09,76677.12,3279.36,72092.16,92405.76,16.0,43.0,38791197.86666667,215.1,51.46469359683367,-0.01607378112788,10.022224457003176
93,2024-05-27 11:56:12,78643.2,155975.68,92408.32,95027.2,16.0,43.0,39350438.4,215.1,51.46468719311092,-0.016071427826018,10.351967795286328
94,2024-05-27 11:56:14,77987.84,17041.92,88476.16,94371.84,16.0,43.0,38791197.86666667,215.1,51.46468078938816,-0.016069074524156,10.681711133569479
95,2024-05-27 11:56:16,76021.76,1313.28,70126.08,92405.76,16.0,43.0,38231957.33333333,215.1,51.464683463119805,-0.016078938264662,10.949205191805959
96,2024-05-27 11:56:19,76021.76,165806.08,66849.28,91750.4,16.0,43.0,37672716.8,215.1,51.464677950837775,-0.01607511087662,11.137156340293586
97,2024-05-27 11:56:21,72744.96,5245.44,69470.72,87818.24,16.0,43.25,38092147.199999996,208.7,51.46466956317692,-0.016040347250134,11.313936521299183
98,2024-05-27 11:56:24,68157.44,5900.8,64227.84,83230.72,16.0,43.5,38511577.599999994,202.3,51.46467645445385,-0.016035055184741,11.708275499753654
99,2024-05-27 11:56:26,66191.36,154664.96,75368.96,79953.92,16.0,43.75,38931008.0,195.9,51.46468562077477,-0.016023058208069,11.932365469634533
100,2024-05-27 11:56:28,65536.0,164495.36,48499.2,76677.12,16.0,44.0,39350438.4,189.5,51.464682334649126,-0.016025821432532,11.89333187462762
101,2024-05-27 11:56:31,65536.0,150732.8,65538.56,74055.68,16.0,43.0,39350438.4,189.5,51.46467904852347,-0.016028584656995,11.854298279620707
102,2024-05-27 11:56:33,65536.0,145489.92,58329.6,73400.32,16.0,43.0,37672716.8,189.5,51.46468565893829,-0.016020290402811,11.960491073317826
103,2024-05-27 11:56:36,65536.0,140902.4,53742.08,72744.96,16.0,44.0,39350438.4,189.5,51.464692269353115,-0.016011996148627,12.066683867014945
104,2024-05-27 11:56:38,65536.0,136970.24,48499.2,72089.6,16.0,43.0,39350438.4,189.5,51.46470436135885,-0.0160075168754975,11.608414691407233
105,2024-05-27 11:56:43,65536.0,159252.48,36047.36,70123.52,16.0,43.0,37672716.8,163.9,51.46471645336458,-0.016003037602368,11.150145515799522
106,2024-05-27 11:56:45,65536.0,128450.56,32770.56,65536.0,16.0,43.0,39350438.4,163.9,51.464717621439505,-0.015998436246285,11.176112720742822
107,2024-05-27 11:56:48,65536.0,143523.84,45222.4,65536.0,16.0,43.0,37672716.8,163.9,51.46471083837297,-0.015992134747767,11.154077634215355
108,2024-05-27 11:56:50,65536.0,126484.48,57674.24,65536.0,16.0,43.0,37672716.8,87.1,51.46470818035547,-0.01599879837253575,11.219215361168608
109,2024-05-27 11:56:52,65536.0,148766.72,45877.76,65536.0,16.0,43.0,38511577.599999994,61.5,51.464705522337965,-0.0160054619973045,11.284353088121861
110,2024-05-27 11:56:55,65536.0,148111.36,44567.04,65536.0,16.0,43.0,39350438.4,35.9,51.46470286432046,-0.01601212562207325,11.349490815075114
111,2024-05-27 11:56:57,65536.0,140247.04,36047.36,65536.0,16.0,43.0,37672716.8,61.5,51.46470020630296,-0.016018789246842,11.414628542028368
112,2024-05-27 11:57:00,65536.0,144834.56,41945.6,65536.0,16.0,43.0,39350438.4,61.5,51.46469546650423,-0.016012185059548,11.243596406653523
113,2024-05-27 11:57:02,65536.0,133693.44,34081.28,65536.0,16.0,43.0,37672716.8,61.5,51.46469639891933,-0.016000472104288,11.069747753441334
114,2024-05-27 11:57:02,65536.0,133693.44,34081.28,65536.0,16.0,43.0,37672716.8,61.5,51.46470331196287,-0.015976862229017,11.12779749929905
